id,fecha_hora,concentracion_mp_mg_m3,concentracion_mp_sin_corregir_mg_nm3,concentracion_mp_mg_nm3,oxigeno_porcentaje_base_seca,humedad_porcentaje,concentracion_co2_porcentaje,concentracion_co2_sin_corregir_mg_nm3,temperatura_gases_salida_c,presion_gases_salida_atm,flujo_gases_salida_base_humeda_m3_min,flujo_gases_salida_base_seca_nm3_min,tipo_combustible,combustible,estado_fuente
39089,2025-09-01 03:28:00,51.772,347.637,101.009,6.651,12.5,13.205,134.068,151.154,0.976,2171.796,1329.358,,,
39090,2025-09-01 03:29:00,106.283,157.477,250.024,7.697,12.419,11.071,152.668,151.892,0.982,2135.13,1309.611,,,
39091,2025-09-01 03:30:00,242.057,308.949,144.628,7.783,12.803,11.893,144.594,140.947,0.975,2124.888,1322.491,,,
39092,2025-09-01 03:31:00,292.163,102.888,266.475,8.133,12.387,10.177,130.96,145.635,0.983,2156.291,1315.235,,,
39093,2025-09-01 03:32:00,278.186,226.639,416.011,7.077,12.27,11.617,153.456,153.29,0.978,2162.039,1307.715,,,
39094,2025-09-01 03:33:00,128.494,370.876,275.485,8.463,12.728,12.893,143.051,150.575,0.979,2177.68,1341.969,,,
39095,2025-09-01 03:34:00,299.263,293.616,272.77,7.379,13.214,9.807,152.648,146.277,0.983,2104.093,1314.79,,,
39096,2025-09-01 03:35:00,133.037,491.308,322.716,7.092,12.293,13.594,152.668,142.745,0.983,2117.449,1288.2,,,
39097,2025-09-01 03:36:00,163.89,449.642,332.676,7.197,12.089,9.28,132.998,141.449,0.979,2177.725,1347.435,,,
39098,2025-09-01 03:37:00,311.272,243.628,442.519,7.539,12.069,13.516,148.397,143.44,0.981,2153.187,1344.97,,,
39099,2025-09-01 03:38:00,277.372,118.195,223.342,8.373,12.535,8.17,140.804,143.67,0.982,2180.607,1328.054,,,
39100,2025-09-01 03:39:00,347.228,438.251,428.669,7.97,12.38,11.257,146.392,145.56,0.982,2144.853,1253.275,,,
39101,2025-09-01 03:40:00,280.165,464.494,326.373,7.654,13.079,13.911,132.656,142.654,0.98,2145.938,1322.859,,,
39102,2025-09-01 03:41:00,248.908,428.251,220.212,6.826,12.911,11.659,147.646,142.191,0.983,2137.757,1252.992,,,
39103,2025-09-01 03:42:00,82.786,151.18,218.05,6.799,12.65,11.329,153.326,152.66,0.983,2169.12,1257.361,,,
39104,2025-09-01 03:43:00,178.701,499.166,244.455,7.504,13.667,12.095,159.604,143.743,0.983,2159.021,1285.251,,,
39105,2025-09-01 03:44:00,142.821,203.434,349.077,7.957,13.01,9.736,139.608,148.424,0.978,2139.273,1281.619,,,
39106,2025-09-01 03:45:00,135.396,389.682,192.325,8.002,12.183,8.323,134.654,142.989,0.978,2118.755,1306.379,,,
39107,2025-09-01 03:46:00,390.554,463.214,468.133,6.952,12.592,9.506,140.977,147.376,0.976,2100.24,1274.387,,,
39108,2025-09-01 03:47:00,187.584,194.275,329.965,6.7,13.947,9.057,130.579,144.151,0.983,2109.135,1269.919,,,
39109,2025-09-01 03:48:00,362.216,463.303,468.006,7.269,13.954,13.541,142.263,141.302,0.976,2110.784,1316.658,,,
39110,2025-09-01 03:49:00,270.899,223.793,118.562,8.336,12.509,13.114,157.438,154.733,0.976,2156.939,1294.338,,,
39111,2025-09-01 03:50:00,328.184,490.565,237.045,7.591,12.334,9.906,135.831,146.867,0.984,2175.92,1255.297,,,
39112,2025-09-01 03:51:00,225.923,212.504,109.123,7.14,12.991,13.016,144.332,145.896,0.976,2145.688,1294.239,,,
39113,2025-09-01 03:52:00,251.916,481.374,208.901,7.147,12.963,9.271,147.179,142.987,0.976,2141.426,1325.871,,,
39114,2025-09-01 03:53:00,222.381,121.418,444.803,6.764,12.82,9.197,135.397,147.43,0.984,2113.211,1256.665,,,
39115,2025-09-01 03:54:00,118.335,383.709,114.644,7.446,13.059,12.605,139.903,149.528,0.978,2190.101,1341.581,,,
39116,2025-09-01 03:55:00,302.858,312.844,274.459,8.083,12.464,9.962,157.341,144.57,0.984,2173.52,1297.646,,,
39117,2025-09-01 03:56:00,148.27,291.151,147.027,8.437,12.23,8.389,138.872,147.206,0.979,2141.691,1301.204,,,
39118,2025-09-01 03:57:00,58.511,189.398,266.736,7.503,13.141,12.32,149.061,143.556,0.979,2109.701,1279.944,,,
39119,2025-09-01 03:58:00,275.915,382.238,435.541,6.834,13.865,13.938,134.109,147.916,0.976,2184.608,1314.7,,,
39120,2025-09-01 03:59:00,111.989,176.324,349.228,7.866,12.275,11.396,150.096,151.808,0.984,2116.963,1252.145,,,
39121,2025-09-01 04:00:00,379.161,321.137,394.703,8.014,13.41,9.582,138.374,140.903,0.983,2167.338,1323.855,,,
39122,2025-09-01 04:01:00,383.875,201.298,239.642,6.643,12.876,10.237,136.938,147.768,0.977,2133.961,1259.916,,,
39123,2025-09-01 04:02:00,370.203,482.249,477.759,8.2,12.588,11.892,133.725,145.99,0.982,2185.955,1294.463,,,
39124,2025-09-01 04:03:00,179.556,111.452,383.705,8.159,13.706,12.208,131.405,141.111,0.976,2158.695,1264.712,,,
39125,2025-09-01 04:04:00,55.41,179.891,268.72,7.445,12.913,13.318,159.036,154.108,0.98,2122.739,1266.95,,,
39126,2025-09-01 04:05:00,374.911,196.924,270.586,7.621,13.167,13.453,142.417,143.898,0.978,2101.266,1296.447,,,
39127,2025-09-01 04:06:00,199.864,265.627,467.474,7.927,12.886,13.168,153.328,148.469,0.984,2121.236,1256.533,,,
39128,2025-09-01 04:07:00,388.329,193.092,330.562,7.853,12.162,11.891,157.603,145.589,0.98,2136.534,1264.988,,,
39129,2025-09-01 04:08:00,387.267,296.54,382.552,6.533,13.19,10.699,136.121,144.067,0.984,2170.838,1304.363,,,
39130,2025-09-01 04:09:00,348.553,448.986,266.814,6.745,12.838,12.076,156.095,147.908,0.981,2121.611,1319.607,,,
39131,2025-09-01 04:10:00,153.057,384.825,189.477,6.825,12.174,11.999,151.241,150.335,0.98,2126.15,1285.942,,,
39132,2025-09-01 04:11:00,184.784,331.985,389.424,8.011,13.192,9.308,147.339,151.783,0.982,2143.51,1336.586,,,
39133,2025-09-01 04:12:00,347.898,135.601,343.13,7.38,12.02,11.045,154.272,149.509,0.983,2104.292,1266.09,,,
39134,2025-09-01 04:13:00,160.923,377.597,300.537,7.591,12.417,9.249,133.32,147.894,0.975,2176.84,1306.059,,,
39135,2025-09-01 04:14:00,109.322,166.566,349.608,8.045,13.562,13.395,137.908,151.659,0.98,2107.875,1258.93,,,
39136,2025-09-01 04:15:00,244.88,414.547,183.314,7.182,12.076,9.939,133.932,147.762,0.983,2173.702,1266.747,,,
39137,2025-09-01 04:16:00,377.654,200.023,417.575,7.998,13.293,12.833,156.879,154.613,0.979,2126.796,1340.877,,,
39138,2025-09-01 04:17:00,293.61,266.819,479.265,7.385,13.899,10.263,132.964,147.901,0.975,2145.993,1349.279,,,
39139,2025-09-01 04:18:00,249.521,240.188,456.441,7.254,12.342,12.582,159.399,144.759,0.975,2141.04,1349.747,,,
39140,2025-09-01 04:19:00,84.012,443.526,228.574,7.166,12.834,9.325,133.297,146.695,0.983,2125.326,1330.044,,,
39141,2025-09-01 04:20:00,265.253,150.618,262.402,8.43,13.151,12.582,149.855,147.35,0.977,2125.571,1269.961,,,
39142,2025-09-01 04:21:00,396.519,326.258,423.361,8.044,12.901,9.077,149.815,144.252,0.977,2194.905,1278.608,,,
39143,2025-09-01 04:22:00,99.029,156.825,338.047,6.54,13.241,10.945,157.937,142.381,0.978,2130.547,1258.903,,,
39144,2025-09-01 04:23:00,231.415,381.918,319.166,8.415,12.808,8.682,139.694,146.471,0.976,2118.309,1255.405,,,
39145,2025-09-01 04:24:00,357.081,462.031,470.657,8.051,12.297,11.167,139.96,153.455,0.976,2125.049,1323.26,,,
39146,2025-09-01 04:25:00,309.269,273.843,314.41,6.798,12.178,12.924,155.389,143.833,0.984,2169.52,1304.041,,,
39147,2025-09-01 04:26:00,293.956,295.237,305.975,6.653,13.489,12.533,159.357,145.427,0.978,2130.888,1316.06,,,
39148,2025-09-01 04:27:00,295.869,470.969,116.807,7.116,12.477,8.304,130.904,151.366,0.981,2117.161,1308.008,,,
39149,2025-09-01 04:28:00,175.822,308.397,127.767,7.748,13.695,10.953,149.06,141.234,0.984,2141.448,1251.182,,,
39150,2025-09-01 04:29:00,152.757,295.039,102.968,7.733,13.486,13.113,137.309,152.376,0.985,2111.755,1281.977,,,
39151,2025-09-01 04:30:00,333.276,331.332,465.298,7.052,12.099,11.901,151.839,150.804,0.982,2139.867,1319.121,,,
39152,2025-09-01 04:31:00,333.54,375.692,263.355,7.391,12.402,8.355,153.182,148.246,0.985,2186.222,1336.119,,,
39153,2025-09-01 04:32:00,353.475,142.753,287.425,6.924,12.584,9.954,152.876,143.142,0.979,2137.291,1265.439,,,
39154,2025-09-01 04:33:00,369.634,428.444,438.155,6.601,13.189,11.34,143.065,141.39,0.983,2151.414,1261.796,,,
39155,2025-09-01 04:34:00,228.97,274.202,343.699,7.534,13.62,9.036,134.734,143.476,0.984,2178.914,1345.889,,,
39156,2025-09-01 04:35:00,225.531,128.939,343.801,7.194,12.121,12.091,147.543,151.422,0.976,2151.597,1346.725,,,
39157,2025-09-01 04:36:00,329.403,414.473,218.614,7.586,12.499,11.809,153.671,154.002,0.978,2104.739,1325.004,,,
39158,2025-09-01 04:37:00,277.487,250.78,433.563,8.393,12.752,9.215,157.366,151.068,0.982,2121.487,1255.918,,,
39159,2025-09-01 04:38:00,295.688,140.147,166.332,6.787,12.367,11.302,143.579,147.914,0.978,2189.426,1313.024,,,
39160,2025-09-01 04:39:00,328.527,353.512,121.26,6.504,13.091,12.87,137.37,154.26,0.975,2180.219,1262.84,,,
39161,2025-09-01 04:40:00,361.502,452.053,176.641,6.654,12.956,10.249,133.565,152.429,0.983,2176.067,1334.54,,,
39162,2025-09-01 04:41:00,168.298,455.101,207.095,7.425,12.633,9.482,153.928,149.838,0.977,2154.747,1280.317,,,
39163,2025-09-01 04:42:00,181.454,483.065,212.924,7.914,13.034,12.207,146.059,140.569,0.978,2135.326,1297.509,,,
39164,2025-09-01 04:43:00,82.894,447.082,368.205,7.662,12.712,8.425,150.226,144.316,0.984,2169.438,1268.685,,,
39165,2025-09-01 04:44:00,252.398,100.856,187.13,7.49,12.686,12.996,134.777,144.623,0.977,2166.335,1322.51,,,
39166,2025-09-01 04:45:00,62.58,252.096,370.663,7.208,12.531,13.661,130.197,145.209,0.984,2164.276,1300.22,,,
39167,2025-09-01 04:46:00,212.959,427.417,136.453,7.12,13.081,13.789,159.027,145.841,0.979,2150.367,1320.584,,,
39168,2025-09-01 04:47:00,239.926,246.501,158.881,7.253,12.888,10.595,154.327,154.091,0.984,2125.939,1281.972,,,
39169,2025-09-01 04:48:00,150.289,340.619,303.529,7.723,12.393,11.739,142.001,151.128,0.984,2143.543,1287.683,,,
39170,2025-09-01 04:49:00,256.792,342.527,468.758,6.836,12.026,13.144,143.714,150.379,0.979,2151.212,1339.651,,,
39171,2025-09-01 04:50:00,60.675,246.01,443.827,8.043,12.302,9.341,157.872,146.398,0.984,2121.601,1275.426,,,
39172,2025-09-01 04:51:00,63.072,461.79,487.501,7.651,12.086,8.166,136.23,145.063,0.981,2123.006,1340.302,,,
39173,2025-09-01 04:52:00,337.91,301.291,360.192,7.038,12.863,10.307,154.085,141.794,0.98,2179.184,1257.576,,,
39174,2025-09-01 04:53:00,176.067,285.914,370.326,7.502,12.45,13.306,130.538,146.802,0.98,2131.977,1265.889,,,
39175,2025-09-01 04:54:00,94.471,499.005,350.009,8.426,12.841,11.03,156.271,143.08,0.976,2197.368,1316.315,,,
39176,2025-09-01 04:55:00,232.785,297.4,349.128,6.541,12.659,11.181,147.679,145.865,0.983,2143.64,1349.418,,,
39177,2025-09-01 04:56:00,319.498,171.359,158.848,6.899,13.076,12.149,144.327,142.346,0.978,2160.875,1343.381,,,
39178,2025-09-01 04:57:00,125.537,305.228,317.496,7.397,13.448,11.447,151.194,145.16,0.978,2150.394,1300.841,,,
39179,2025-09-01 04:58:00,268.012,425.607,254.427,7.777,12.959,8.327,132.03,140.645,0.982,2149.312,1302.782,,,
39180,2025-09-01 04:59:00,79.872,410.744,277.015,6.924,12.124,11.365,135.866,140.09,0.979,2189.001,1307.343,,,
39181,2025-09-01 05:00:00,68.089,415.433,309.44,8.363,12.035,11.888,142.21,153.049,0.98,2109.302,1329.227,,,
39182,2025-09-01 05:01:00,235.974,383.21,151.358,7.785,12.426,11.85,148.536,149.619,0.979,2134.573,1305.081,,,
39183,2025-09-01 05:02:00,239.222,201.687,243.795,8.255,12.85,12.37,134.336,148.815,0.98,2128.601,1261.777,,,
39184,2025-09-01 05:03:00,273.1,444.834,125.38,7.159,12.09,11.12,141.385,147.707,0.977,2132.6,1333.827,,,
39185,2025-09-01 05:04:00,304.132,457.377,491.867,8.158,12.655,13.4,137.827,150.901,0.984,2191.259,1338.533,,,
39186,2025-09-01 05:05:00,391.548,177.661,147.411,7.256,13.774,10.786,149.367,151.042,0.981,2106.989,1341.799,,,
39187,2025-09-01 05:06:00,230.705,152.182,203.41,7.006,12.18,11.109,157.578,154.029,0.977,2128.339,1292.062,,,
39188,2025-09-01 05:07:00,163.035,490.242,456.517,8.323,13.897,12.682,134.979,143.666,0.976,2173.768,1272.127,,,
39189,2025-09-01 05:08:00,328.315,447.33,293.084,6.684,13.713,12.999,135.678,151.778,0.98,2123.875,1261.94,,,
39190,2025-09-01 05:09:00,144.791,457.294,154.255,8.386,13.664,11.89,148.016,154.867,0.98,2183.311,1302.463,,,
39191,2025-09-01 05:10:00,203.64,454.551,253.692,7.417,13.727,8.758,143.607,140.435,0.984,2132.992,1277.745,,,
39192,2025-09-01 05:11:00,77.46,316.675,146.347,8.485,12.16,9.992,151.543,145.61,0.977,2111.319,1292.729,,,
39193,2025-09-01 05:12:00,58.873,358.561,180.086,7.579,12.302,8.121,138.637,146.541,0.984,2151.921,1259.9,,,
39194,2025-09-01 05:13:00,386.927,318.145,120.812,8.015,12.269,9.773,146.345,152.327,0.983,2151.133,1269.923,,,
39195,2025-09-01 05:14:00,342.593,120.483,275.291,6.514,12.222,11.421,141.605,140.206,0.98,2103.913,1293.842,,,
39196,2025-09-01 05:15:00,293.591,398.201,422.654,7.493,12.655,12.831,138.438,148.979,0.984,2171.791,1267.857,,,
39197,2025-09-01 05:16:00,193.134,302.133,334.388,7.975,13.66,11.514,151.879,153.389,0.984,2114.174,1272.52,,,
39198,2025-09-01 05:17:00,110.653,359.084,342.538,8.066,12.504,8.239,153.877,142.214,0.982,2121.343,1251.993,,,
39199,2025-09-01 05:18:00,104.753,301.056,180.234,6.816,12.488,9.555,139.869,141.734,0.976,2156.248,1257.306,,,
39200,2025-09-01 05:19:00,137.585,296.725,237.558,7.338,13.352,11.468,148.689,154.997,0.977,2189.078,1261.643,,,
39201,2025-09-01 05:20:00,242.229,168.716,438.097,7.338,12.194,12.254,135.358,152.389,0.981,2102.063,1315.658,,,
39202,2025-09-01 05:21:00,300.109,211.485,135.142,6.707,12.721,13.199,153.729,150.461,0.977,2182.275,1265.0,,,
39203,2025-09-01 05:22:00,281.069,163.541,443.172,7.386,12.591,13.806,138.438,145.985,0.981,2175.415,1338.06,,,
39204,2025-09-01 05:23:00,147.977,178.267,293.476,8.114,13.695,13.351,135.129,152.809,0.981,2116.169,1328.539,,,
39205,2025-09-01 05:24:00,384.203,489.191,434.859,7.1,13.029,10.804,158.199,153.842,0.981,2137.305,1331.73,,,
39206,2025-09-01 05:25:00,308.264,161.245,227.203,7.365,13.293,12.482,142.675,150.986,0.981,2190.597,1285.213,,,
39207,2025-09-01 05:26:00,244.024,207.708,235.537,8.422,12.258,9.443,149.305,145.971,0.979,2114.639,1255.771,,,
39208,2025-09-01 05:27:00,264.102,336.236,400.642,6.563,13.858,8.383,154.276,148.753,0.977,2111.136,1257.647,,,
39209,2025-09-01 05:28:00,196.86,344.071,413.998,7.683,12.645,8.33,150.584,141.478,0.98,2173.521,1318.973,,,
39210,2025-09-01 05:29:00,136.706,161.59,191.858,7.987,13.414,9.448,146.94,142.37,0.98,2147.092,1342.315,,,
39211,2025-09-01 05:30:00,174.59,417.487,489.149,8.022,13.909,8.225,141.148,151.746,0.978,2128.412,1267.528,,,
39212,2025-09-01 05:31:00,315.246,414.081,133.796,7.932,13.017,13.102,157.556,140.44,0.976,2117.187,1336.427,,,
39213,2025-09-01 05:32:00,55.038,194.927,127.401,7.953,13.015,10.94,134.006,140.738,0.977,2172.222,1315.299,,,
39214,2025-09-01 05:33:00,90.625,215.467,338.202,6.618,12.234,12.865,156.518,147.62,0.981,2143.95,1317.669,,,
39215,2025-09-01 05:34:00,66.101,475.195,389.096,7.568,12.781,13.639,151.295,142.558,0.98,2123.94,1319.764,,,
39216,2025-09-01 05:35:00,64.255,430.269,484.354,8.066,13.705,13.963,147.142,144.406,0.976,2194.338,1256.223,,,
39217,2025-09-01 05:36:00,349.411,379.119,261.978,6.688,12.27,13.623,139.742,145.982,0.981,2156.107,1310.383,,,
39218,2025-09-01 05:37:00,296.28,132.893,110.117,6.524,13.835,12.299,134.381,147.834,0.979,2135.323,1298.33,,,
39219,2025-09-01 05:38:00,215.961,267.306,341.159,8.129,13.335,10.652,143.295,144.253,0.982,2171.966,1333.659,,,
39220,2025-09-01 05:39:00,84.242,323.721,215.878,7.925,12.842,11.588,153.513,147.253,0.984,2149.643,1292.813,,,
39221,2025-09-01 05:40:00,222.066,174.965,273.179,7.324,13.093,12.899,152.359,145.56,0.978,2100.942,1300.952,,,
39222,2025-09-01 05:41:00,215.715,279.291,295.388,8.381,12.301,13.385,149.363,141.215,0.978,2184.063,1308.047,,,
39223,2025-09-01 05:42:00,110.621,340.41,125.805,8.033,12.435,13.739,159.775,153.007,0.982,2106.635,1308.673,,,
39224,2025-09-01 05:43:00,201.848,230.951,294.393,8.436,12.573,12.384,159.179,144.22,0.984,2198.935,1289.996,,,
39225,2025-09-01 05:44:00,189.477,412.378,270.528,8.359,12.77,11.24,142.0,149.141,0.98,2134.974,1266.623,,,
39226,2025-09-01 05:45:00,265.548,436.18,385.018,7.463,13.831,13.81,135.776,148.547,0.977,2152.484,1275.138,,,
39227,2025-09-01 05:46:00,272.283,229.444,358.266,8.009,12.735,13.752,143.915,142.988,0.984,2199.954,1291.241,,,
39228,2025-09-01 05:47:00,65.856,435.463,174.086,7.838,13.048,10.865,155.337,140.449,0.98,2126.92,1311.974,,,
39229,2025-09-01 05:48:00,181.114,141.431,182.456,8.123,12.324,11.892,143.757,152.854,0.98,2146.267,1295.451,,,
39230,2025-09-01 05:49:00,269.051,435.092,200.402,8.075,13.472,12.856,140.079,147.465,0.98,2175.489,1329.164,,,
39231,2025-09-01 05:50:00,226.098,161.1,171.58,6.806,13.121,10.598,152.237,146.217,0.978,2146.699,1307.506,,,
39232,2025-09-01 05:51:00,349.771,133.171,362.885,6.967,12.88,12.976,149.504,151.444,0.983,2133.382,1284.268,,,
39233,2025-09-01 05:52:00,280.543,356.71,497.772,7.031,13.894,8.669,159.061,140.497,0.981,2112.063,1299.714,,,
39234,2025-09-01 05:53:00,107.027,288.775,360.843,8.137,13.781,10.887,146.478,151.478,0.985,2151.305,1285.934,,,
39235,2025-09-01 05:54:00,74.699,463.156,342.673,8.121,13.319,10.896,159.024,146.134,0.977,2155.175,1253.033,,,
39236,2025-09-01 05:55:00,274.847,245.276,263.971,7.491,13.844,12.108,138.728,148.274,0.981,2123.282,1278.107,,,
39237,2025-09-01 05:56:00,59.279,214.861,225.032,7.662,13.13,8.698,155.945,151.287,0.98,2133.389,1295.088,,,
39238,2025-09-01 05:57:00,255.021,300.294,464.43,8.154,13.654,8.619,140.528,148.202,0.984,2129.862,1275.529,,,
39239,2025-09-01 05:58:00,379.081,282.378,487.601,7.125,12.819,13.404,154.29,140.927,0.975,2142.737,1321.956,,,
39240,2025-09-01 05:59:00,251.416,237.771,298.71,6.6,12.173,9.822,157.78,150.929,0.983,2179.824,1336.212,,,
39241,2025-09-01 06:00:00,185.859,377.497,216.08,7.465,13.988,9.962,148.696,151.795,0.981,2133.258,1279.695,,,
39242,2025-09-01 06:01:00,275.151,403.825,408.049,8.327,12.331,12.661,151.856,146.928,0.981,2127.245,1252.422,,,
39243,2025-09-01 06:02:00,210.389,441.194,152.983,8.081,12.503,10.489,158.759,146.586,0.984,2183.985,1337.553,,,
39244,2025-09-01 06:03:00,240.966,489.143,406.235,7.233,12.326,12.998,141.255,143.779,0.981,2181.109,1307.739,,,
39245,2025-09-01 06:04:00,379.513,206.662,427.579,6.63,12.675,10.409,145.348,149.662,0.982,2179.33,1250.582,,,
39246,2025-09-01 06:05:00,185.136,386.437,149.962,7.774,12.579,12.564,156.949,153.23,0.981,2174.277,1299.991,,,
39247,2025-09-01 06:06:00,386.417,257.703,490.745,8.169,13.202,11.152,150.184,149.84,0.976,2188.872,1259.675,,,
39248,2025-09-01 06:07:00,366.873,370.833,494.205,7.83,13.993,13.615,156.208,151.57,0.976,2171.323,1317.39,,,
39249,2025-09-01 06:08:00,118.527,290.393,474.688,7.35,12.105,9.964,148.548,152.562,0.978,2116.94,1303.383,,,
39250,2025-09-01 06:09:00,74.276,497.509,298.414,6.747,13.557,10.176,152.192,143.392,0.982,2103.298,1341.319,,,
39251,2025-09-01 06:10:00,85.272,391.561,198.43,8.322,12.256,13.82,130.392,146.032,0.975,2118.186,1289.505,,,
39252,2025-09-01 06:11:00,56.378,480.997,332.804,7.052,12.04,12.425,140.19,146.539,0.983,2136.464,1342.364,,,
39253,2025-09-01 06:12:00,83.055,433.988,267.974,6.949,13.277,12.635,153.113,148.384,0.977,2105.294,1333.647,,,
39254,2025-09-01 06:13:00,289.052,461.16,182.379,8.132,13.747,9.776,142.12,140.738,0.981,2175.7,1325.245,,,
39255,2025-09-01 06:14:00,74.916,425.768,269.471,8.462,12.353,11.192,140.885,148.826,0.977,2164.131,1293.799,,,
39256,2025-09-01 06:15:00,161.641,283.664,365.556,7.82,12.683,9.881,158.547,141.328,0.977,2171.8,1291.43,,,
39257,2025-09-01 06:16:00,345.706,200.715,128.365,7.75,12.338,9.559,146.576,152.099,0.978,2109.579,1289.466,,,
39258,2025-09-01 06:17:00,58.145,248.128,233.367,7.139,13.813,11.211,135.775,154.445,0.984,2132.877,1255.168,,,
39259,2025-09-01 06:18:00,335.064,108.094,107.118,6.541,12.541,13.927,144.167,144.346,0.977,2145.941,1310.604,,,
39260,2025-09-01 06:19:00,148.649,309.597,399.798,6.884,12.889,9.288,145.56,147.599,0.975,2160.259,1329.792,,,
39261,2025-09-01 06:20:00,91.358,302.023,356.277,7.669,13.789,9.455,159.662,152.348,0.984,2180.277,1324.406,,,
39262,2025-09-01 06:21:00,293.858,310.1,125.069,6.803,13.106,9.459,151.547,144.72,0.979,2197.694,1308.284,,,
39263,2025-09-01 06:22:00,270.13,489.612,485.895,8.268,13.866,12.75,145.582,142.367,0.981,2108.22,1285.723,,,
39264,2025-09-01 06:23:00,357.115,464.582,109.049,6.876,13.853,11.063,142.96,151.086,0.984,2164.164,1319.48,,,
39265,2025-09-01 06:24:00,307.275,164.685,335.984,7.544,12.923,10.309,157.465,150.475,0.983,2113.486,1302.889,,,
39266,2025-09-01 06:25:00,331.218,247.553,410.547,7.524,13.165,13.063,149.378,148.549,0.983,2129.987,1333.974,,,
39267,2025-09-01 06:26:00,148.712,269.582,415.159,7.708,12.461,9.785,140.683,154.167,0.98,2177.205,1277.337,,,
39268,2025-09-01 06:27:00,112.104,244.213,113.714,7.155,13.981,10.353,143.939,154.327,0.982,2199.41,1260.209,,,
39269,2025-09-01 06:28:00,312.715,419.398,462.566,8.247,12.557,8.442,138.344,152.923,0.985,2152.648,1250.321,,,
39270,2025-09-01 06:29:00,332.392,309.615,467.381,7.389,13.567,8.713,158.813,144.395,0.984,2135.312,1324.303,,,
39271,2025-09-01 06:30:00,396.677,328.84,324.556,7.9,12.626,8.82,151.058,143.38,0.981,2121.41,1309.933,,,
39272,2025-09-01 06:31:00,194.416,441.205,292.833,7.772,12.626,10.082,141.769,152.536,0.976,2178.253,1255.991,,,
39273,2025-09-01 06:32:00,180.206,422.371,117.947,6.734,12.208,11.145,135.496,149.77,0.985,2190.372,1333.992,,,
39274,2025-09-01 06:33:00,321.745,152.885,324.782,7.745,13.12,8.004,135.311,145.942,0.977,2184.858,1297.718,,,
39275,2025-09-01 06:34:00,169.281,385.566,263.752,7.601,12.49,9.14,144.332,146.146,0.979,2150.969,1296.132,,,
39276,2025-09-01 06:35:00,375.765,274.174,409.123,8.297,12.297,9.054,144.027,152.8,0.976,2158.916,1318.455,,,
39277,2025-09-01 06:36:00,350.444,217.86,261.553,8.262,12.453,9.52,142.534,142.449,0.977,2183.662,1313.466,,,
39278,2025-09-01 06:37:00,200.148,120.008,373.432,6.802,12.502,8.996,155.554,154.16,0.983,2192.885,1273.873,,,
39279,2025-09-01 06:38:00,312.805,294.9,140.563,6.663,13.008,9.171,159.375,149.498,0.976,2193.901,1314.471,,,
39280,2025-09-01 06:39:00,314.09,242.175,153.181,7.089,12.772,13.903,140.645,151.87,0.977,2168.978,1335.82,,,
39281,2025-09-01 06:40:00,86.093,200.605,155.884,8.473,12.151,11.568,138.838,145.563,0.977,2119.168,1289.176,,,
